gbif_id,nome_cientifico,pais,estado_provincia,continente,latitude,longitude,incerteza_metros,categoria_iucn,data_observacao,tem_alerta_qualidade
665815991,Trichechus inunguis,Brazil,Amazonas,SOUTH_AMERICA,-3.833333,-62.083332,,VU,1935-12-16,True
5004082285,Trichechus inunguis,Brazil,Amazonas,SOUTH_AMERICA,-5.0,-62.0,,VU,,True
476809394,Trichechus inunguis,Brazil,Pará,SOUTH_AMERICA,-3.09528,-55.1205,3182.0,VU,1932-10-24,True
583462655,Trichechus inunguis,Brazil,Amazonas,SOUTH_AMERICA,-2.7105,-60.64833,16346.0,VU,,True
476809369,Trichechus inunguis,Brazil,Amazonas,SOUTH_AMERICA,-3.35908,-64.71013,6274.0,VU,,True
476839899,Trichechus inunguis,Brazil,Amazonas,SOUTH_AMERICA,-3.35908,-64.71013,6274.0,VU,,True
476839922,Trichechus inunguis,Brazil,Amazonas,SOUTH_AMERICA,-3.35908,-64.71013,6274.0,VU,,True
476839923,Trichechus inunguis,Brazil,Amazonas,SOUTH_AMERICA,-3.35908,-64.71013,6274.0,VU,,True
476839924,Trichechus inunguis,Brazil,Amazonas,SOUTH_AMERICA,-3.09288,-60.00568,21764.0,VU,,True
1699150743,Trichechus inunguis,Liberia,,,4.788056,-8.811389,,VU,,True
3846946270,Trichechus inunguis,French Guiana,,SOUTH_AMERICA,3.92404,-53.23477,201367.0,VU,,True
3935019501,Trichechus inunguis,French Guiana,,SOUTH_AMERICA,3.92404,-53.23477,201367.0,VU,,True
4547693500,Trichechus inunguis,French Guiana,,SOUTH_AMERICA,3.91451,-53.24036,201286.0,VU,,True
3348314822,Crossodactylodes itambe,Brazil,Minas Gerais,SOUTH_AMERICA,-18.4,-43.35,,CR,2012-11-20,True
3348401921,Crossodactylodes itambe,Brazil,Minas Gerais,SOUTH_AMERICA,-18.4,-43.35,,CR,2012-11-20,True
3348430701,Crossodactylodes itambe,Brazil,Minas Gerais,SOUTH_AMERICA,-18.4,-43.35,,CR,2012-11-20,True
3351093235,Crossodactylodes itambe,Brazil,Minas Gerais,SOUTH_AMERICA,-18.4,-43.35,,CR,2012-11-20,True
3351251009,Crossodactylodes itambe,Brazil,Minas Gerais,SOUTH_AMERICA,-18.4,-43.35,,CR,2012-11-20,True
2250026441,Crossodactylodes itambe,Brazil,Minas Gerais,SOUTH_AMERICA,-18.398,-43.349,,,,True
2250026652,Crossodactylodes itambe,Brazil,Minas Gerais,SOUTH_AMERICA,-18.398,-43.349,,,,True
2250026824,Crossodactylodes itambe,Brazil,Minas Gerais,SOUTH_AMERICA,-18.398,-43.349,,,,True
2250027390,Crossodactylodes itambe,Brazil,Minas Gerais,SOUTH_AMERICA,-18.398,-43.349,,,,True
2250028196,Crossodactylodes itambe,Brazil,Minas Gerais,SOUTH_AMERICA,-18.398,-43.349,,,,True
5860194144,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.3844,-50.5341,,,2020-02-14,True
5860342032,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.4121,-50.383,,,2020-02-14,True
5860998238,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.3844,-50.5341,,,2020-02-14,True
5861418429,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.3844,-50.5341,,,2020-02-14,True
5862589839,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.3844,-50.5341,,,2020-02-14,True
5864786679,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.4121,-50.383,,,2020-02-14,True
5864828647,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.3844,-50.5341,,,2020-02-14,True
6189879116,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.3844,-50.5341,,,2020-02-14,True
6191374675,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.3844,-50.5341,,,2020-02-14,True
6191402153,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.3844,-50.5341,,,2020-02-14,True
6191453210,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.4121,-50.383,,,2020-02-14,True
6191461679,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.3844,-50.5341,,,2020-02-14,True
6191572495,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.4121,-50.383,,,2020-02-14,True
6191588440,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.3844,-50.5341,,,2020-02-14,True
4941059302,Aegla inconspicua,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.441389,-50.576111,,,,True
1572325216,Psilops seductus,Brazil,Bahia,SOUTH_AMERICA,-13.883333,-45.7,,,2008-06-06,True
5839604657,Psilops seductus,Brazil,Bahia,SOUTH_AMERICA,-13.883333,-45.7,,,2008-06-06,True
1572325210,Psilops seductus,Brazil,Minas Gerais,SOUTH_AMERICA,-15.253612,-45.88889,,,2001-10-21,True
4512389912,Psilops seductus,Brazil,Minas Gerais,SOUTH_AMERICA,-15.248555,-45.97765,68593.0,,2001-10-21,True
4907343830,Strix huhula albomarginata,Brazil,Rio de Janeiro,SOUTH_AMERICA,-22.436,-42.93,,,2024-06-22,True
4907347417,Strix huhula albomarginata,Brazil,Rio de Janeiro,SOUTH_AMERICA,-22.436,-42.93,,,2024-06-22,True
5282035060,Strix huhula albomarginata,Brazil,São Paulo,SOUTH_AMERICA,-23.816474,-45.343694,3128.0,,,True
5995316401,Strix huhula albomarginata,Brazil,São Paulo,SOUTH_AMERICA,-22.9444,-45.6751,,,2023-07-19,True
5995351839,Strix huhula albomarginata,Brazil,São Paulo,SOUTH_AMERICA,-22.9444,-45.6751,,,2023-07-19,True
3034435520,Strix huhula albomarginata,Argentina,Misiones,SOUTH_AMERICA,-25.6731,-54.2677,,,2021-01-04,True
3436649588,Strix huhula albomarginata,Brazil,Rio de Janeiro,SOUTH_AMERICA,-22.4479,-42.9507,,,2021-12-11,True
3436651595,Strix huhula albomarginata,Brazil,Rio de Janeiro,SOUTH_AMERICA,-22.4479,-42.9507,,,2021-12-11,True
2609686295,Strix huhula albomarginata,Brazil,Rio de Janeiro,SOUTH_AMERICA,-22.3691,-42.9866,,,2020-02-23,True
2848562466,Strix huhula albomarginata,Argentina,Misiones,SOUTH_AMERICA,-26.8723,-54.2316,,,2019-03-31,True
2848563334,Strix huhula albomarginata,Argentina,Misiones,SOUTH_AMERICA,-25.6731,-54.2677,,,2019-03-03,True
2848568332,Strix huhula albomarginata,Argentina,Misiones,SOUTH_AMERICA,-25.714,-54.456,,,2019-03-03,True
2848594330,Strix huhula albomarginata,Argentina,Misiones,SOUTH_AMERICA,-25.714,-54.456,,,2019-03-03,True
2848603353,Strix huhula albomarginata,Argentina,Misiones,SOUTH_AMERICA,-25.714,-54.456,,,2019-03-03,True
2848604304,Strix huhula albomarginata,Argentina,Misiones,SOUTH_AMERICA,-25.714,-54.456,,,2019-03-03,True
2848604306,Strix huhula albomarginata,Argentina,Misiones,SOUTH_AMERICA,-25.6731,-54.2677,,,2019-03-03,True
2243817889,Strix huhula albomarginata,Brazil,Santa Catarina,SOUTH_AMERICA,-26.4277,-49.2472,,,2018-08-15,True
2243819656,Strix huhula albomarginata,Brazil,Santa Catarina,SOUTH_AMERICA,-26.4277,-49.2472,,,2018-08-15,True
2243767630,Strix huhula albomarginata,Brazil,São Paulo,SOUTH_AMERICA,-23.7068,-45.5747,,,2017-05-24,True
2243769394,Strix huhula albomarginata,Brazil,São Paulo,SOUTH_AMERICA,-23.7068,-45.5747,,,2017-05-24,True
2243749203,Strix huhula albomarginata,Brazil,São Paulo,SOUTH_AMERICA,-23.7068,-45.5747,,,2016-11-21,True
2992202327,Strix huhula albomarginata,Brazil,Rio de Janeiro,SOUTH_AMERICA,-22.4683,-42.7595,,,2013-11-11,True
3883562072,Strix huhula albomarginata,Brazil,Tocantins,SOUTH_AMERICA,-10.0,-50.0,500.0,,1911-04-22,True
4945410850,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.586945,-46.357777,,EN,2001-05-11,True
4945410770,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.586945,-46.357777,,EN,2000-09-03,True
4945410841,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.523334,-46.388889,,EN,2000-09-06,True
4945410846,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.546667,-46.375557,,EN,2000-09-10,True
4855916070,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.4,-46.316667,,EN,1992-08-05,True
4945394618,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.416667,-46.333332,,EN,1988-07-27,True
4855945058,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.666667,-46.55,,EN,,True
4855977237,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.666667,-46.55,,EN,,True
4855982824,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.666667,-46.55,,EN,,True
3024428799,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.333333,-46.266667,1000.0,EN,1978-07-26,True
3025539007,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.333333,-46.266667,1000.0,EN,1978-07-26,True
4945403473,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.416667,-46.333333,,EN,1978-07-26,True
4855942560,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.4,-46.316667,,EN,,True
4855981362,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.4,-46.316667,,EN,,True
1135158228,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.6,-46.38333,,EN,,True
1135158229,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.6,-46.38333,,EN,,True
1135158260,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.6,-46.38333,,EN,,True
1135158363,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.6,-46.38333,,EN,,True
1229895034,Ancistrus cryptophthalmus,Brazil,Goiás,SOUTH_AMERICA,-13.86667,-46.5,,EN,,True
2864872600,Phalotris multipunctatus,Paraguay,San Pedro,SOUTH_AMERICA,-23.634241,-56.390766,30154.0,EN,,True
3382721417,Ochyrocera ritxoco,Brazil,Pará,SOUTH_AMERICA,-6.02,-50.278611,,,2015-01-07,True
3382721418,Ochyrocera ritxoco,Brazil,Pará,SOUTH_AMERICA,-6.019722,-50.278889,,,2015-01-07,True
3382721416,Ochyrocera ritxoco,Brazil,Pará,SOUTH_AMERICA,-6.02,-50.278056,,,2014-06-11,True
3034435477,Sclerurus caudacutus caligineus,Brazil,Alagoas,SOUTH_AMERICA,-9.2193,-35.8804,,,2019-02-26,True
2982190547,Sclerurus caudacutus caligineus,Brazil,Alagoas,SOUTH_AMERICA,-9.2107,-35.8789,,,2017-09-08,True
2982192595,Sclerurus caudacutus caligineus,Brazil,Alagoas,SOUTH_AMERICA,-9.2144,-35.8726,,,2017-11-01,True
2982197590,Sclerurus caudacutus caligineus,Brazil,Alagoas,SOUTH_AMERICA,-9.2144,-35.8726,,,2017-11-01,True
2982206613,Sclerurus caudacutus caligineus,Brazil,Alagoas,SOUTH_AMERICA,-9.2144,-35.8726,,,2017-11-01,True
657083444,Sclerurus caudacutus caligineus,Brazil,Alagoas,SOUTH_AMERICA,-9.92,-36.13,,,1957-02-18,False
657083443,Sclerurus caudacutus caligineus,Brazil,Alagoas,SOUTH_AMERICA,-9.92,-36.13,,,1957-03-13,False
865727879,Callistomys pictus,Brazil,Bahia,SOUTH_AMERICA,-11.285167,-41.285097,100000.0,EN,,True
5909278649,Cebus kaapori,Brazil,Pará,SOUTH_AMERICA,0.08422,-49.923642,31451.0,CR,,True
4973830823,Cebus kaapori,Brazil,Pará,SOUTH_AMERICA,-3.404236,-47.852474,31422.0,CR,,True
4973846964,Cebus kaapori,Brazil,Pará,SOUTH_AMERICA,-3.465938,-47.802273,31422.0,CR,,True
4974020783,Cebus kaapori,Brazil,Pará,SOUTH_AMERICA,-3.495079,-47.823089,31422.0,CR,,True
4974223997,Cebus kaapori,Brazil,Pará,SOUTH_AMERICA,-3.587733,-47.826437,31422.0,CR,,True
4974262274,Cebus kaapori,Brazil,Pará,SOUTH_AMERICA,-3.585953,-47.962886,31422.0,CR,,True
4974269625,Cebus kaapori,Brazil,Pará,SOUTH_AMERICA,-3.530163,-47.974671,31422.0,CR,,True
2518134083,Cebus kaapori,Brazil,Maranhão,SOUTH_AMERICA,-3.61434,-46.968469,31418.0,CR,,True
5995532291,Cebus kaapori,Brazil,Maranhão,SOUTH_AMERICA,-3.8141,-46.8045,,CR,2019-12-04,True
3860153662,Cebus kaapori,Brazil,Maranhão,SOUTH_AMERICA,-3.638129,-46.749044,40506.0,CR,,True
6250178305,Cebus kaapori,Brazil,Pará,SOUTH_AMERICA,-4.2326,-49.4117,,CR,2005-11-15,True
2249794909,Cebus kaapori,Brazil,Mato Grosso,SOUTH_AMERICA,-11.524631,-54.355206,,,,True
4867331734,Cebus kaapori,Brazil,Maranhao,,-0.5,-47.5,,CR,,True
5859912870,Cebus kaapori,Brazil,Maranhão,SOUTH_AMERICA,-2.33,-46.08,,CR,,True
5864924464,Cebus kaapori,Brazil,Maranhão,SOUTH_AMERICA,-2.33,-46.08,,CR,,True
3967648601,Amydetes bellorum,Brazil,São Paulo,SOUTH_AMERICA,-22.384446,-47.530044,,,2010-11-10,True
3967648585,Amydetes bellorum,Brazil,São Paulo,SOUTH_AMERICA,-23.586615,-46.609562,,,2010-12-07,True
3967648628,Amydetes bellorum,Brazil,Rio de Janeiro,SOUTH_AMERICA,-22.949938,-43.905011,,,2008-10-11,True
3967648599,Amydetes bellorum,Brazil,São Paulo,SOUTH_AMERICA,-23.698521,-46.91087,,,1994-12-28,True
3967648590,Amydetes bellorum,Brazil,São Paulo,SOUTH_AMERICA,-23.012175,-47.02968,,,1978-12-03,True
3967648593,Amydetes bellorum,Brazil,São Paulo,SOUTH_AMERICA,-23.561658,-46.729966,,,1975-10-22,True
3967648627,Amydetes bellorum,Brazil,Rio de Janeiro,SOUTH_AMERICA,-23.196353,-44.249384,,,1966-10-08,True
3967648605,Amydetes bellorum,Brazil,Rio de Janeiro,SOUTH_AMERICA,-22.816138,-44.00126,,,1956-05-21,True
3967648581,Amydetes bellorum,Brazil,São Paulo,SOUTH_AMERICA,-22.692207,-47.632045,,,1905-05-12,True
5167872353,Acantholebias quirogai,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-33.716027,-53.400973,,,,True
4039903303,Pseudochthonius diamachi,Brazil,Bahia,SOUTH_AMERICA,-13.618508,-43.752743,,,2021-09-15,True
4039903305,Pseudochthonius diamachi,Iceland,Bahia,SOUTH_AMERICA,-13.618508,-43.752743,,,2021-09-15,True
5892442482,Drymusa spelunca,Brazil,Pará,SOUTH_AMERICA,-6.395987,-50.068412,31356.0,,,True
896834851,Drymusa spelunca,Brazil,Pará,SOUTH_AMERICA,-6.06165,-50.147714,,,2006-11-20,True
896827310,Drymusa spelunca,Brazil,Pará,SOUTH_AMERICA,-6.105,-50.134444,,,2005-05-03,True
6120950453,Rodriguesophis scriptorcibatus,Brazil,Bahia,SOUTH_AMERICA,-10.8,-42.833333,,,1988-08-26,True
5938031506,Calidris canutus,Netherlands,Friesland,EUROPE,53.406081,6.07897,977.0,NT,,True
5938031967,Calidris canutus,United Kingdom of Great Britain and Northern Ireland,England,EUROPE,51.318622,1.364014,142.0,NT,,True
5938121002,Calidris canutus,Australia,New South Wales,OCEANIA,-33.74652,151.303146,,NT,,True
5938121005,Calidris canutus,Australia,New South Wales,OCEANIA,-33.746161,151.30174,29.0,NT,,True
5938180402,Calidris canutus,Australia,Queensland,OCEANIA,-16.864643,145.77227,372.0,NT,,True
5938433640,Calidris canutus,Australia,New South Wales,OCEANIA,-36.364408,150.075451,582.0,NT,,True
5938632004,Calidris canutus,United States of America,California,NORTH_AMERICA,37.561724,-122.248518,9.0,NT,,True
5938652616,Calidris canutus,United Kingdom of Great Britain and Northern Ireland,Wales,EUROPE,53.278139,-4.581579,,NT,,True
5938691369,Calidris canutus,United States of America,California,NORTH_AMERICA,37.561776,-122.248549,9.0,NT,,True
5939345057,Calidris canutus,Norway,Rogaland,EUROPE,58.913137,5.585823,100.0,NT,2026-01-04,True
5939352990,Calidris canutus,Norway,Rogaland,EUROPE,58.690474,5.551032,25.0,NT,2026-01-03,True
5958949706,Calidris canutus,Denmark,,EUROPE,55.61462,10.28148,4050.0,NT,2026-01-01,True
5958952240,Calidris canutus,Denmark,Nordjylland,EUROPE,56.70488,8.2431,50.0,NT,2026-01-04,True
5958962630,Calidris canutus,Denmark,Syddanmark,EUROPE,55.07674,8.51298,2270.0,NT,2026-01-06,True
5958963642,Calidris canutus,Denmark,,EUROPE,55.07908,8.56702,990.0,NT,2026-01-05,True
5958963988,Calidris canutus,Denmark,,EUROPE,56.52318,10.46323,960.0,NT,2026-01-07,True
5958968000,Calidris canutus,Denmark,,EUROPE,56.53418,10.71275,660.0,NT,2026-01-01,True
5958968368,Calidris canutus,Denmark,Syddanmark,EUROPE,54.92139,8.64934,2480.0,NT,2026-01-02,True
5958971991,Calidris canutus,Denmark,,EUROPE,56.5345,10.72748,1100.0,NT,2026-01-01,True
5958972923,Calidris canutus,Denmark,,EUROPE,56.5345,10.72748,1100.0,NT,2026-01-01,True
5958973490,Calidris canutus,Denmark,,EUROPE,56.52481,10.44686,640.0,NT,2026-01-01,True
5958975503,Calidris canutus,Denmark,,EUROPE,56.5345,10.72748,1100.0,NT,2026-01-01,True
5958986475,Calidris canutus,Denmark,Syddanmark,EUROPE,54.92139,8.64934,2480.0,NT,2026-01-02,True
5958987150,Calidris canutus,Denmark,Sjælland,EUROPE,55.73052,11.76784,700.0,NT,2026-01-02,True
5958987589,Calidris canutus,Denmark,,EUROPE,56.5345,10.72748,1100.0,NT,2026-01-01,True
5959003010,Calidris canutus,Denmark,,EUROPE,56.52318,10.46323,960.0,NT,2026-01-01,True
5959014011,Calidris canutus,Netherlands,Noord-Holland,EUROPE,53.011375,4.758325,250.0,NT,,True
6003704992,Calidris canutus,Denmark,,EUROPE,56.53418,10.71275,660.0,NT,2026-01-10,True
6003709535,Calidris canutus,Denmark,,EUROPE,56.52908,10.66553,2810.0,NT,2026-01-11,True
6003715216,Calidris canutus,Denmark,,EUROPE,56.5345,10.72748,1100.0,NT,2026-01-11,True
6003719692,Calidris canutus,Denmark,,EUROPE,56.53722,10.40401,1970.0,NT,2026-01-08,True
6003719888,Calidris canutus,Denmark,Midtjylland,EUROPE,56.15398,10.66805,920.0,NT,2026-01-10,True
6003719921,Calidris canutus,Denmark,Midtjylland,EUROPE,56.69404,8.21829,3140.0,NT,2026-01-10,True
6003728859,Calidris canutus,Denmark,,EUROPE,56.53722,10.40401,1970.0,NT,2026-01-08,True
6003729174,Calidris canutus,Denmark,,EUROPE,56.53722,10.40401,1970.0,NT,2026-01-08,True
6003729422,Calidris canutus,Denmark,,EUROPE,56.53722,10.40401,1970.0,NT,2026-01-08,True
6003731548,Calidris canutus,Denmark,Midtjylland,EUROPE,56.69404,8.21829,3140.0,NT,2026-01-10,True
6003736411,Calidris canutus,Denmark,Midtjylland,EUROPE,56.15398,10.66805,920.0,NT,2026-01-14,True
6003740040,Calidris canutus,Denmark,Sjælland,EUROPE,54.57451,11.96982,990.0,NT,2026-01-14,True
6043361855,Calidris canutus,Sweden,Gotland,EUROPE,57.00232,18.37639,2218.0,NT,,False
6099677077,Calidris canutus,Denmark,,EUROPE,55.99848,8.11731,50.0,NT,2026-01-20,True
6099930592,Calidris canutus,Denmark,,EUROPE,56.53722,10.40401,1970.0,NT,2026-01-19,True
6099930759,Calidris canutus,Denmark,Nordjylland,EUROPE,57.54276,10.42937,2360.0,NT,2026-01-17,True
6099969161,Calidris canutus,Denmark,,EUROPE,55.30611,8.63234,3140.0,NT,2026-01-18,True
6099976056,Calidris canutus,Denmark,,EUROPE,55.15012,8.64222,4880.0,NT,2026-01-19,True
6100017890,Calidris canutus,Denmark,,EUROPE,57.45304,10.54773,760.0,NT,2026-01-17,True
6100551190,Calidris canutus,Denmark,,EUROPE,56.67619,10.36494,3320.0,NT,2026-01-20,True
6115655887,Calidris canutus,Bulgaria,Burgas,EUROPE,42.565768,27.632462,5.0,NT,2026-01-18,True
6125303590,Calidris canutus,Namibia,Namibia,AFRICA,-22.957917,14.457917,,NT,2026-01-01,True
6125961252,Calidris canutus,South Africa,Eastern Cape,AFRICA,-33.874583,25.624583,,NT,2026-01-16,True
6128329982,Calidris canutus,South Africa,Eastern Cape,AFRICA,-34.124583,24.79125,,NT,2026-01-02,True
6129576549,Calidris canutus,Namibia,Erongo,AFRICA,-22.874583,14.54125,,NT,2026-01-05,True
6129665466,Calidris canutus,Namibia,Namibia,AFRICA,-22.957917,14.457917,,NT,2026-01-14,True
6129705676,Calidris canutus,Denmark,Sjælland,EUROPE,54.55957,11.96971,960.0,NT,2026-01-25,True
6129841375,Calidris canutus,United States of America,Florida,NORTH_AMERICA,26.475913,-81.967312,,NT,,True
6129841672,Calidris canutus,United States of America,California,NORTH_AMERICA,37.567662,-122.252468,61.0,NT,,True
6129849265,Calidris canutus,United States of America,Florida,NORTH_AMERICA,27.886295,-82.851775,8.0,NT,,True
6129854872,Calidris canutus,United States of America,Florida,NORTH_AMERICA,27.637816,-82.73999,210.0,NT,,True
6129888203,Calidris canutus,New Zealand,Tasman,OCEANIA,-40.51878,172.746775,2.0,NT,,True
6129981191,Calidris canutus,United States of America,California,NORTH_AMERICA,33.695667,-118.046311,,NT,,True
6130106603,Calidris canutus,United Kingdom of Great Britain and Northern Ireland,England,EUROPE,51.607912,0.83645,2503.0,NT,,True
6130146746,Calidris canutus,Australia,Queensland,OCEANIA,-27.049558,153.134274,237.0,NT,,True
6130168103,Calidris canutus,United Kingdom of Great Britain and Northern Ireland,Wales,EUROPE,53.09904,-4.318833,227.0,NT,,True
6130188893,Calidris canutus,Australia,New South Wales,OCEANIA,-36.128026,150.124403,117.0,NT,,True
6130225471,Calidris canutus,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-31.356984,-51.04397,1328.0,NT,,True
6130255380,Calidris canutus,United States of America,California,NORTH_AMERICA,32.588378,-117.110489,,NT,,True
6130266232,Calidris canutus,United States of America,California,NORTH_AMERICA,37.752693,-122.245915,1007.0,NT,,True
6130281280,Calidris canutus,Portugal,Azores,EUROPE,38.703375,-27.046574,210.0,NT,,True
6130291770,Calidris canutus,United States of America,California,NORTH_AMERICA,37.565365,-122.250757,488.0,NT,,True
6130297395,Calidris canutus,Russian Federation,Krasnodar,ASIA,44.656397,37.81883,6433.0,NT,,True
6130304891,Calidris canutus,Chinese Taipei,Tainan,ASIA,23.33431,120.107542,30196.0,NT,,True
6130314965,Calidris canutus,United Kingdom of Great Britain and Northern Ireland,England,EUROPE,51.94919,1.062397,160.0,NT,,True
6130324937,Calidris canutus,Netherlands,Zuid Hollandse Meren,EUROPE,51.76959,3.861007,1342.0,NT,,True
6130342392,Calidris canutus,United States of America,California,NORTH_AMERICA,32.590168,-117.112877,,NT,,True
6130377521,Calidris canutus,United States of America,California,NORTH_AMERICA,37.753004,-122.247109,199.0,NT,,True
6130423564,Calidris canutus,United States of America,Florida,NORTH_AMERICA,27.266972,-82.546344,3936.0,NT,,True
6130457785,Calidris canutus,United States of America,Florida,NORTH_AMERICA,27.637816,-82.73999,210.0,NT,,True
6130485039,Calidris canutus,Netherlands,Noord-Holland,EUROPE,53.155078,4.881689,31.0,NT,,True
6130510590,Calidris canutus,United States of America,California,NORTH_AMERICA,33.69863,-118.043619,4.0,NT,,True
6130770513,Calidris canutus,Russian Federation,Krasnodar,ASIA,44.680366,37.80723,15.0,NT,,True
6130813005,Calidris canutus,Portugal,Leiria,EUROPE,39.410847,-9.220565,3558.0,NT,,True
6130860238,Calidris canutus,United Kingdom of Great Britain and Northern Ireland,Scotland,EUROPE,55.980495,-3.216999,95.0,NT,,True
6130879651,Calidris canutus,Netherlands,Noord-Holland,EUROPE,53.183737,4.840045,15.0,NT,,True
6130923756,Calidris canutus,United States of America,California,NORTH_AMERICA,37.589097,-122.314291,77.0,NT,,True
6130941369,Calidris canutus,Russian Federation,Krasnodar,ASIA,44.678562,37.805667,15.0,NT,,True
6130996446,Calidris canutus,United States of America,Florida,NORTH_AMERICA,27.511817,-82.723105,2.0,NT,,True
6131012958,Calidris canutus,United States of America,California,NORTH_AMERICA,33.701688,-118.040815,447.0,NT,,True
6131030350,Calidris canutus,United States of America,South Carolina,NORTH_AMERICA,32.364265,-80.441321,54.0,NT,,True
6131048769,Calidris canutus,New Zealand,Canterbury,OCEANIA,-43.725568,172.453227,3734.0,NT,,True
6131068978,Calidris canutus,United States of America,South Carolina,NORTH_AMERICA,32.557013,-80.201195,2.0,NT,,True
6131074120,Calidris canutus,France,Poitou-Charentes,EUROPE,46.114711,-1.123982,2490.0,NT,,True
6131074195,Calidris canutus,United Kingdom of Great Britain and Northern Ireland,Scotland,EUROPE,55.541332,-4.659948,4116.0,NT,,True
6131106343,Calidris canutus,United States of America,Florida,NORTH_AMERICA,27.528072,-82.740056,,NT,,True
6131106831,Calidris canutus,Netherlands,Zuid Hollandse Meren,EUROPE,51.77081,3.863175,1490.0,NT,,True
6131144426,Calidris canutus,United Kingdom of Great Britain and Northern Ireland,England,EUROPE,51.798787,0.918598,314.0,NT,,True
6131168491,Calidris canutus,United States of America,Georgia,NORTH_AMERICA,31.105506,-81.404959,31.0,NT,,True
6131198970,Calidris canutus,New Zealand,Auckland,OCEANIA,-36.953221,174.76378,29.0,NT,,True
6131217608,Calidris canutus,United States of America,California,NORTH_AMERICA,37.565365,-122.250757,488.0,NT,,True
6131226099,Calidris canutus,Ireland,Sligo,EUROPE,54.331413,-8.646845,8.0,NT,,True
6131253022,Calidris canutus,Netherlands,Zeeland,EUROPE,51.755169,3.830107,122.0,NT,,True
6234858296,Platyrinchus leucoryphus,Brazil,Santa Catarina,SOUTH_AMERICA,-26.211722,-48.834114,29868.0,VU,,True
5154743823,Platyrinchus leucoryphus,Brazil,Santa Catarina,SOUTH_AMERICA,-27.18497,-48.801951,29775.0,VU,,True
6235894824,Platyrinchus leucoryphus,Brazil,Espírito Santo,SOUTH_AMERICA,-20.24817,-40.473035,30490.0,VU,,True
5168262165,Platyrinchus leucoryphus,Brazil,Espírito Santo,SOUTH_AMERICA,-20.366546,-40.410515,30490.0,VU,,True
5937857351,Platyrinchus leucoryphus,Brazil,Santa Catarina,SOUTH_AMERICA,-26.247748,-48.981314,,VU,2025-07-01,True
5830761653,Platyrinchus leucoryphus,Brazil,Santa Catarina,SOUTH_AMERICA,-27.186267,-48.938053,29775.0,VU,,True
5844260559,Platyrinchus leucoryphus,Brazil,Espírito Santo,SOUTH_AMERICA,-19.958762,-40.432971,30527.0,VU,,True
4516868278,Platyrinchus leucoryphus,Brazil,Espírito Santo,SOUTH_AMERICA,-20.380928,-40.424634,30490.0,VU,,True
5339944708,Platyrinchus leucoryphus,Brazil,São Paulo,SOUTH_AMERICA,-24.26784,-48.40946,,VU,2024-01-05,True
5416649910,Platyrinchus leucoryphus,Brazil,Espírito Santo,SOUTH_AMERICA,-19.94013,-40.560703,,VU,2024-01-28,True
